Data Through|State|COUNTY|County ICU Beds|Avg Ventilators in Use|Severe Case Capacity|Latest COVID-19 Cases|Latest Est Severe Cases|Percent Remaining Capacity|Days to Capacity Failure
20200402|WY|Converse County|5|REDACTED (<11)|3|3|0|REDACTED (<11)|12
20200402|WY|Carbon County|6|REDACTED (<11)|4|3|0|REDACTED (<11)|
20200402|WY|Hot Springs County|4|REDACTED (<11)|2|1|0|REDACTED (<11)|
20200402|WY|Goshen County|4|REDACTED (<11)|2|1|0|REDACTED (<11)|
20200402|WY|Platte County|4|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|AL|Morgan County|44|REDACTED (<11)|41|22|1|REDACTED (<11)|30
20200402|AL|Elmore County|11|REDACTED (<11)|8|17|1|REDACTED (<11)|28
20200402|AL|Marion County|8|REDACTED (<11)|5|11|0|REDACTED (<11)|19
20200402|AL|DeKalb County|12|REDACTED (<11)|9|8|0|REDACTED (<11)|22
20200402|AL|Franklin County|11|REDACTED (<11)|8|4|0|REDACTED (<11)|
20200402|AR|Saline County|16|REDACTED (<11)|13|18|1|REDACTED (<11)|14
20200402|AR|Union County|16|REDACTED (<11)|13|10|0|REDACTED (<11)|20
20200402|AR|Greene County|8|REDACTED (<11)|5|4|0|REDACTED (<11)|
20200402|AR|Boone County|24|REDACTED (<11)|21|3|0|REDACTED (<11)|
20200402|AR|Mississippi County|9|REDACTED (<11)|6|1|0|REDACTED (<11)|
20200402|AR|Arkansas County|13|REDACTED (<11)|10|1|0|REDACTED (<11)|
20200402|AR|Yell County|9|REDACTED (<11)|6|0|0|REDACTED (<11)|
20200402|AR|Logan County|7|REDACTED (<11)|4|0|0|REDACTED (<11)|
20200402|CA|Amador County|6|REDACTED (<11)|3|2|0|REDACTED (<11)|
20200402|CA|Plumas County|8|REDACTED (<11)|5|1|0|REDACTED (<11)|
20200402|CA|Del Norte County|6|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|CO|Broomfield County|20|REDACTED (<11)|17|30|1|REDACTED (<11)|18
20200402|CO|Morgan County|10|REDACTED (<11)|7|7|0|REDACTED (<11)|
20200402|FL|Sumter County|6|REDACTED (<11)|3|66|2|REDACTED (<11)|3
20200402|FL|Flagler County|18|REDACTED (<11)|15|25|1|REDACTED (<11)|17
20200402|FL|Nassau County|9|REDACTED (<11)|6|16|0|REDACTED (<11)|14
20200402|FL|Jackson County|7|REDACTED (<11)|4|4|0|REDACTED (<11)|23
20200402|FL|Okeechobee County|8|REDACTED (<11)|5|1|0|REDACTED (<11)|
20200402|GA|Sumter County|9|REDACTED (<11)|6|48|1|REDACTED (<11)|6
20200402|GA|Colquitt County|16|REDACTED (<11)|13|28|1|REDACTED (<11)|9
20200402|GA|Crisp County|16|REDACTED (<11)|13|21|1|REDACTED (<11)|12
20200402|GA|Walton County|7|REDACTED (<11)|4|15|0|REDACTED (<11)|7
20200402|GA|Pickens County|6|REDACTED (<11)|3|9|0|REDACTED (<11)|23
20200402|GA|Coffee County|10|REDACTED (<11)|7|9|0|REDACTED (<11)|19
20200402|GA|Toombs County|8|REDACTED (<11)|5|5|0|REDACTED (<11)|14
20200402|IA|Story County|17|REDACTED (<11)|14|4|0|REDACTED (<11)|
20200402|IA|Wright County|8|REDACTED (<11)|5|1|0|REDACTED (<11)|
20200402|IA|Des Moines County|12|REDACTED (<11)|9|1|0|REDACTED (<11)|
20200402|IA|Marion County|7|REDACTED (<11)|4|0|0|REDACTED (<11)|
20200402|IL|Morgan County|9|REDACTED (<11)|6|5|0|REDACTED (<11)|20
20200402|IL|Henry County|7|REDACTED (<11)|4|4|0|REDACTED (<11)|20
20200402|IL|Bureau County|9|REDACTED (<11)|6|2|0|REDACTED (<11)|30
20200402|IL|Saline County|11|REDACTED (<11)|8|1|0|REDACTED (<11)|
20200402|IL|Macoupin County|8|REDACTED (<11)|5|1|0|REDACTED (<11)|
20200402|IL|Lee County|6|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|IL|Coles County|14|REDACTED (<11)|11|0|0|REDACTED (<11)|
20200402|IN|Morgan County|30|REDACTED (<11)|27|48|1|REDACTED (<11)|12
20200402|IN|Ripley County|7|REDACTED (<11)|4|39|1|REDACTED (<11)|6
20200402|IN|Dearborn County|8|REDACTED (<11)|5|22|1|REDACTED (<11)|9
20200402|IN|Henry County|10|REDACTED (<11)|7|6|0|REDACTED (<11)|10
20200402|IN|Kosciusko County|14|REDACTED (<11)|11|5|0|REDACTED (<11)|24
20200402|IN|Dubois County|26|REDACTED (<11)|23|3|0|REDACTED (<11)|
20200402|IN|DeKalb County|8|REDACTED (<11)|5|2|0|REDACTED (<11)|
20200402|IN|Cass County|5|REDACTED (<11)|2|2|0|REDACTED (<11)|
20200402|KS|Douglas County|10|REDACTED (<11)|7|31|1|REDACTED (<11)|13
20200402|KS|Pottawatomie County|11|REDACTED (<11)|8|2|0|REDACTED (<11)|
20200402|KS|Harvey County|6|REDACTED (<11)|3|2|0|REDACTED (<11)|25
20200402|KY|Christian County|18|REDACTED (<11)|15|15|0|REDACTED (<11)|21
20200402|KY|Henderson County|12|REDACTED (<11)|9|7|0|REDACTED (<11)|
20200402|KY|Calloway County|10|REDACTED (<11)|7|5|0|REDACTED (<11)|27
20200402|KY|Breathitt County|4|REDACTED (<11)|1|3|0|REDACTED (<11)|
20200402|KY|Taylor County|8|REDACTED (<11)|5|2|0|REDACTED (<11)|
20200402|KY|Grayson County|6|REDACTED (<11)|3|2|0|REDACTED (<11)|
20200402|KY|Barren County|10|REDACTED (<11)|7|2|0|REDACTED (<11)|
20200402|KY|Lawrence County|6|REDACTED (<11)|3|1|0|REDACTED (<11)|
20200402|KY|Graves County|8|REDACTED (<11)|5|1|0|REDACTED (<11)|
20200402|LA|Acadia Parish|7|REDACTED (<11)|4|61|2|REDACTED (<11)|2
20200402|MA|Hampshire County|11|REDACTED (<11)|8|102|3|REDACTED (<11)|4
20200402|MA|Franklin County|6|REDACTED (<11)|3|85|3|REDACTED (<11)|1
20200402|MD|Worcester County|6|REDACTED (<11)|3|5|0|REDACTED (<11)|30
20200402|MD|Kent County|6|REDACTED (<11)|3|5|0|REDACTED (<11)|19
20200402|ME|Knox County|8|REDACTED (<11)|5|7|0|REDACTED (<11)|16
20200402|ME|Piscataquis County|8|REDACTED (<11)|5|0|0|REDACTED (<11)|
20200402|MI|Livingston County|25|REDACTED (<11)|22|113|3|REDACTED (<11)|9
20200402|MI|Shiawassee County|11|REDACTED (<11)|8|17|1|REDACTED (<11)|9
20200402|MI|Sanilac County|11|REDACTED (<11)|8|8|0|REDACTED (<11)|14
20200402|MI|Isabella County|8|REDACTED (<11)|5|8|0|REDACTED (<11)|21
20200402|MI|Branch County|10|REDACTED (<11)|7|5|0|REDACTED (<11)|
20200402|MI|Huron County|11|REDACTED (<11)|8|4|0|REDACTED (<11)|26
20200402|MI|Wexford County|20|REDACTED (<11)|17|3|0|REDACTED (<11)|
20200402|MI|Chippewa County|6|REDACTED (<11)|3|1|0|REDACTED (<11)|
20200402|MI|Alpena County|9|REDACTED (<11)|6|0|0|REDACTED (<11)|
20200402|MN|Carver County|18|REDACTED (<11)|15|10|0|REDACTED (<11)|
20200402|MN|Wabasha County|5|REDACTED (<11)|2|6|0|REDACTED (<11)|18
20200402|MN|Beltrami County|14|REDACTED (<11)|11|4|0|REDACTED (<11)|26
20200402|MN|Rice County|12|REDACTED (<11)|9|3|0|REDACTED (<11)|
20200402|MN|Kandiyohi County|40|REDACTED (<11)|37|2|0|REDACTED (<11)|
20200402|MN|Brown County|7|REDACTED (<11)|4|2|0|REDACTED (<11)|
20200402|MN|Otter Tail County|9|REDACTED (<11)|6|1|0|REDACTED (<11)|
20200402|MN|Douglas County|8|REDACTED (<11)|5|1|0|REDACTED (<11)|
20200402|MN|McLeod County|10|REDACTED (<11)|7|0|0|REDACTED (<11)|
20200402|MO|Cass County|9|REDACTED (<11)|6|21|1|REDACTED (<11)|20
20200402|MO|Scott County|12|REDACTED (<11)|9|6|0|REDACTED (<11)|20
20200402|MO|Texas County|4|REDACTED (<11)|1|1|0|REDACTED (<11)|
20200402|MO|Pettis County|9|REDACTED (<11)|6|1|0|REDACTED (<11)|
20200402|MO|Barry County|7|REDACTED (<11)|4|1|0|REDACTED (<11)|
20200402|MO|Polk County|8|REDACTED (<11)|5|0|0|REDACTED (<11)|
20200402|MO|Phelps County|18|REDACTED (<11)|15|0|0|REDACTED (<11)|
20200402|MS|Pearl River County|10|REDACTED (<11)|7|36|1|REDACTED (<11)|15
20200402|MS|Adams County|15|REDACTED (<11)|12|14|0|REDACTED (<11)|16
20200402|MS|Monroe County|13|REDACTED (<11)|10|11|0|REDACTED (<11)|23
20200402|MT|Lake County|9|REDACTED (<11)|6|4|0|REDACTED (<11)|26
20200402|NC|Burke County|16|REDACTED (<11)|13|9|0|REDACTED (<11)|19
20200402|NC|McDowell County|9|REDACTED (<11)|6|8|0|REDACTED (<11)|18
20200402|NC|Beaufort County|8|REDACTED (<11)|5|7|0|REDACTED (<11)|19
20200402|NC|Halifax County|16|REDACTED (<11)|13|6|0|REDACTED (<11)|15
20200402|NC|Hertford County|10|REDACTED (<11)|7|4|0|REDACTED (<11)|28
20200402|NC|Caldwell County|12|REDACTED (<11)|9|3|0|REDACTED (<11)|
20200402|NC|Scotland County|8|REDACTED (<11)|5|2|0|REDACTED (<11)|
20200402|NC|Rockingham County|28|REDACTED (<11)|25|2|0|REDACTED (<11)|
20200402|NC|Duplin County|9|REDACTED (<11)|6|2|0|REDACTED (<11)|
20200402|NC|Macon County|9|REDACTED (<11)|6|1|0|REDACTED (<11)|
20200402|NC|Jackson County|9|REDACTED (<11)|6|1|0|REDACTED (<11)|
20200402|NC|Haywood County|12|REDACTED (<11)|9|0|0|REDACTED (<11)|
20200402|NE|Adams County|10|REDACTED (<11)|7|6|0|REDACTED (<11)|22
20200402|NE|Dodge County|9|REDACTED (<11)|6|4|0|REDACTED (<11)|23
20200402|NH|Belknap County|10|REDACTED (<11)|7|13|0|REDACTED (<11)|29
20200402|NM|Sandoval County|36|REDACTED (<11)|33|40|1|REDACTED (<11)|19
20200402|NM|McKinley County|26|REDACTED (<11)|23|24|1|REDACTED (<11)|14
20200402|NM|Curry County|8|REDACTED (<11)|5|6|0|REDACTED (<11)|14
20200402|NM|Union County|8|REDACTED (<11)|5|0|0|REDACTED (<11)|
20200402|NY|Putnam County|10|REDACTED (<11)|7|236|7|REDACTED (<11)|0
20200402|NY|Oswego County|8|REDACTED (<11)|5|28|1|REDACTED (<11)|7
20200402|NY|Cattaraugus County|46|REDACTED (<11)|43|8|0|REDACTED (<11)|25
20200402|NY|Fulton County|8|REDACTED (<11)|5|6|0|REDACTED (<11)|5
20200402|OH|Darke County|6|REDACTED (<11)|3|22|1|REDACTED (<11)|4
20200402|OH|Wood County|18|REDACTED (<11)|15|18|1|REDACTED (<11)|20
20200402|OH|Marion County|15|REDACTED (<11)|12|10|0|REDACTED (<11)|27
20200402|OH|Coshocton County|7|REDACTED (<11)|4|8|0|REDACTED (<11)|
20200402|OH|Sandusky County|8|REDACTED (<11)|5|5|0|REDACTED (<11)|18
20200402|OH|Clinton County|8|REDACTED (<11)|5|5|0|REDACTED (<11)|27
20200402|OH|Union County|7|REDACTED (<11)|4|4|0|REDACTED (<11)|
20200402|OH|Gallia County|14|REDACTED (<11)|11|3|0|REDACTED (<11)|
20200402|OH|Athens County|11|REDACTED (<11)|8|3|0|REDACTED (<11)|
20200402|OK|Rogers County|14|REDACTED (<11)|11|8|0|REDACTED (<11)|7
20200402|OK|Okmulgee County|15|REDACTED (<11)|12|5|0|REDACTED (<11)|
20200402|OK|Jackson County|6|REDACTED (<11)|3|2|0|REDACTED (<11)|
20200402|OK|Beckham County|6|REDACTED (<11)|3|1|0|REDACTED (<11)|
20200402|OR|Malheur County|8|REDACTED (<11)|5|1|0|REDACTED (<11)|
20200402|PA|Butler County|39|REDACTED (<11)|36|69|2|REDACTED (<11)|15
20200402|PA|Carbon County|6|REDACTED (<11)|3|26|1|REDACTED (<11)|5
20200402|PA|Wayne County|8|REDACTED (<11)|5|17|1|REDACTED (<11)|14
20200402|PA|Lawrence County|12|REDACTED (<11)|9|16|0|REDACTED (<11)|14
20200402|PA|Venango County|8|REDACTED (<11)|5|3|0|REDACTED (<11)|17
20200402|PA|Tioga County|6|REDACTED (<11)|3|2|0|REDACTED (<11)|23
20200402|PA|Mifflin County|10|REDACTED (<11)|7|2|0|REDACTED (<11)|
20200402|RI|Newport County|10|REDACTED (<11)|7|33|1|REDACTED (<11)|10
20200402|SC|Kershaw County|10|REDACTED (<11)|7|129|4|REDACTED (<11)|6
20200402|SC|Georgetown County|10|REDACTED (<11)|7|15|0|REDACTED (<11)|14
20200402|SC|Darlington County|18|REDACTED (<11)|15|15|0|REDACTED (<11)|
20200402|SC|Jasper County|4|REDACTED (<11)|1|7|0|REDACTED (<11)|14
20200402|SC|Colleton County|8|REDACTED (<11)|5|6|0|REDACTED (<11)|20
20200402|SC|Laurens County|9|REDACTED (<11)|6|4|0|REDACTED (<11)|
20200402|TN|Williamson County|120|REDACTED (<11)|117|199|6|REDACTED (<11)|24
20200402|TN|Wilson County|12|REDACTED (<11)|9|62|2|REDACTED (<11)|8
20200402|TN|Sevier County|16|REDACTED (<11)|13|10|0|REDACTED (<11)|28
20200402|TN|Dyer County|14|REDACTED (<11)|11|5|0|REDACTED (<11)|
20200402|TN|McMinn County|4|REDACTED (<11)|1|3|0|REDACTED (<11)|
20200402|TN|Lawrence County|6|REDACTED (<11)|3|2|0|REDACTED (<11)|
20200402|TN|Warren County|8|REDACTED (<11)|5|1|0|REDACTED (<11)|
20200402|TX|Hood County|12|REDACTED (<11)|9|7|0|REDACTED (<11)|17
20200402|TX|Parker County|20|REDACTED (<11)|17|4|0|REDACTED (<11)|
20200402|TX|Liberty County|8|REDACTED (<11)|5|4|0|REDACTED (<11)|26
20200402|TX|Young County|8|REDACTED (<11)|5|3|0|REDACTED (<11)|15
20200402|TX|Maverick County|10|REDACTED (<11)|7|3|0|REDACTED (<11)|
20200402|TX|Limestone County|9|REDACTED (<11)|6|3|0|REDACTED (<11)|26
20200402|TX|Brown County|12|REDACTED (<11)|9|3|0|REDACTED (<11)|
20200402|TX|Colorado County|11|REDACTED (<11)|8|2|0|REDACTED (<11)|
20200402|TX|Wood County|8|REDACTED (<11)|5|1|0|REDACTED (<11)|
20200402|TX|Lavaca County|7|REDACTED (<11)|4|1|0|REDACTED (<11)|
20200402|TX|Kerr County|12|REDACTED (<11)|9|1|0|REDACTED (<11)|
20200402|TX|Henderson County|10|REDACTED (<11)|7|1|0|REDACTED (<11)|
20200402|TX|Titus County|8|REDACTED (<11)|5|0|0|REDACTED (<11)|
20200402|UT|Cache County|18|REDACTED (<11)|15|10|0|REDACTED (<11)|
20200402|UT|Box Elder County|10|REDACTED (<11)|7|9|0|REDACTED (<11)|17
20200402|UT|Sanpete County|7|REDACTED (<11)|4|0|0|REDACTED (<11)|
20200402|VA|Stafford County|4|REDACTED (<11)|1|28|1|REDACTED (<11)|1
20200402|VA|Accomack County|10|REDACTED (<11)|7|10|0|REDACTED (<11)|13
20200402|VA|Gloucester County|7|REDACTED (<11)|4|8|0|REDACTED (<11)|20
20200402|VA|Fauquier County|8|REDACTED (<11)|5|8|0|REDACTED (<11)|
20200402|VA|Culpeper County|6|REDACTED (<11)|3|6|0|REDACTED (<11)|22
20200402|VA|Wise County|8|REDACTED (<11)|5|0|0|REDACTED (<11)|
20200402|VT|Bennington County|10|REDACTED (<11)|7|17|1|REDACTED (<11)|22
20200402|VT|Franklin County|9|REDACTED (<11)|6|16|0|REDACTED (<11)|13
20200402|VT|Washington County|14|REDACTED (<11)|11|15|0|REDACTED (<11)|20
20200402|WA|Grant County|24|REDACTED (<11)|21|74|2|REDACTED (<11)|16
20200402|WA|Cowlitz County|18|REDACTED (<11)|15|16|0|REDACTED (<11)|21
20200402|WA|Stevens County|8|REDACTED (<11)|5|5|0|REDACTED (<11)|28
20200402|WA|Pacific County|6|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|WI|Columbia County|10|REDACTED (<11)|7|15|0|REDACTED (<11)|28
20200402|WV|Jefferson County|5|REDACTED (<11)|2|12|0|REDACTED (<11)|12
20200402|WV|Logan County|12|REDACTED (<11)|9|4|0|REDACTED (<11)|19
20200402|WV|Fayette County|7|REDACTED (<11)|4|0|0|REDACTED (<11)|
20200402|WY|Sheridan County|12|REDACTED (<11)|9|10|0|REDACTED (<11)|
20200402|WY|Albany County|4|REDACTED (<11)|1|3|0|REDACTED (<11)|12
20200402|AL|Walker County|12|REDACTED (<11)|8|34|1|REDACTED (<11)|13
20200402|AL|Talladega County|14|REDACTED (<11)|10|8|0|REDACTED (<11)|24
20200402|AL|Covington County|13|REDACTED (<11)|9|3|0|REDACTED (<11)|
20200402|AL|Russell County|10|REDACTED (<11)|6|2|0|REDACTED (<11)|
20200402|AL|Escambia County|14|REDACTED (<11)|10|2|0|REDACTED (<11)|
20200402|AR|Pope County|11|REDACTED (<11)|7|8|0|REDACTED (<11)|22
20200402|AR|Independence County|12|REDACTED (<11)|8|4|0|REDACTED (<11)|
20200402|AR|Baxter County|17|REDACTED (<11)|13|3|0|REDACTED (<11)|24
20200402|AR|Carroll County|8|REDACTED (<11)|4|1|0|REDACTED (<11)|
20200402|AZ|Gila County|9|REDACTED (<11)|5|2|0|REDACTED (<11)|
20200402|CA|Siskiyou County|8|REDACTED (<11)|4|3|0|REDACTED (<11)|
20200402|CA|Tehama County|11|REDACTED (<11)|7|0|0|REDACTED (<11)|
20200402|CO|Garfield County|8|REDACTED (<11)|4|43|1|REDACTED (<11)|8
20200402|CT|Tolland County|16|REDACTED (<11)|12|67|2|REDACTED (<11)|12
20200402|FL|Walton County|28|REDACTED (<11)|24|19|1|REDACTED (<11)|
20200402|GA|Newton County|10|REDACTED (<11)|6|37|1|REDACTED (<11)|9
20200402|GA|Tift County|20|REDACTED (<11)|16|29|1|REDACTED (<11)|15
20200402|GA|Bulloch County|31|REDACTED (<11)|27|4|0|REDACTED (<11)|16
20200402|HI|Kauai County|10|REDACTED (<11)|6|12|0|REDACTED (<11)|22
20200402|IA|Page County|6|REDACTED (<11)|2|2|0|REDACTED (<11)|
20200402|IA|Lee County|12|REDACTED (<11)|8|0|0|REDACTED (<11)|
20200402|ID|Twin Falls County|30|REDACTED (<11)|26|32|1|REDACTED (<11)|5
20200402|ID|Nez Perce County|9|REDACTED (<11)|5|13|0|REDACTED (<11)|12
20200402|ID|Bannock County|20|REDACTED (<11)|16|4|0|REDACTED (<11)|
20200402|IL|Christian County|8|REDACTED (<11)|4|15|0|REDACTED (<11)|10
20200402|IL|Randolph County|29|REDACTED (<11)|25|8|0|REDACTED (<11)|11
20200402|IL|Stephenson County|8|REDACTED (<11)|4|3|0|REDACTED (<11)|
20200402|IL|Montgomery County|9|REDACTED (<11)|5|2|0|REDACTED (<11)|25
20200402|IN|Hancock County|26|REDACTED (<11)|22|37|1|REDACTED (<11)|16
20200402|IN|Shelby County|6|REDACTED (<11)|2|24|1|REDACTED (<11)|5
20200402|IN|Marshall County|11|REDACTED (<11)|7|4|0|REDACTED (<11)|
20200402|IN|Knox County|30|REDACTED (<11)|26|4|0|REDACTED (<11)|26
20200402|KS|Leavenworth County|10|REDACTED (<11)|6|27|1|REDACTED (<11)|14
20200402|KS|Crawford County|16|REDACTED (<11)|12|6|0|REDACTED (<11)|
20200402|KS|Saline County|21|REDACTED (<11)|17|3|0|REDACTED (<11)|10
20200402|KS|Cowley County|4|REDACTED (<11)|4|1|0|REDACTED (<11)|0
20200402|KY|Clark County|8|REDACTED (<11)|4|11|0|REDACTED (<11)|19
20200402|KY|Franklin County|10|REDACTED (<11)|6|7|0|REDACTED (<11)|22
20200402|LA|Ascension Parish|43|REDACTED (<11)|39|201|6|REDACTED (<11)|11
20200402|LA|Washington Parish|13|REDACTED (<11)|9|50|2|REDACTED (<11)|6
20200402|LA|Evangeline Parish|24|REDACTED (<11)|20|16|0|REDACTED (<11)|16
20200402|LA|Lincoln Parish|26|REDACTED (<11)|22|13|0|REDACTED (<11)|22
20200402|LA|Concordia Parish|11|REDACTED (<11)|7|8|0|REDACTED (<11)|
20200402|LA|Natchitoches Parish|12|REDACTED (<11)|8|4|0|REDACTED (<11)|
20200402|LA|LaSalle Parish|9|REDACTED (<11)|5|2|0|REDACTED (<11)|
20200402|ME|Oxford County|8|REDACTED (<11)|4|9|0|REDACTED (<11)|28
20200402|ME|Somerset County|8|REDACTED (<11)|4|2|0|REDACTED (<11)|22
20200402|ME|Washington County|8|REDACTED (<11)|4|0|0|REDACTED (<11)|
20200402|MI|Monroe County|14|REDACTED (<11)|10|79|2|REDACTED (<11)|8
20200402|MI|Eaton County|7|REDACTED (<11)|3|37|1|REDACTED (<11)|4
20200402|MI|Lapeer County|10|REDACTED (<11)|6|21|1|REDACTED (<11)|7
20200402|MI|Van Buren County|14|REDACTED (<11)|10|12|0|REDACTED (<11)|13
20200402|MI|Montcalm County|14|REDACTED (<11)|10|10|0|REDACTED (<11)|17
20200402|MI|St. Joseph County|13|REDACTED (<11)|9|8|0|REDACTED (<11)|11
20200402|MI|Houghton County|11|REDACTED (<11)|7|1|0|REDACTED (<11)|
20200402|MN|Washington County|31|REDACTED (<11)|27|46|1|REDACTED (<11)|18
20200402|MN|Scott County|19|REDACTED (<11)|15|10|0|REDACTED (<11)|
20200402|MN|Wright County|11|REDACTED (<11)|7|7|0|REDACTED (<11)|
20200402|MN|Freeborn County|18|REDACTED (<11)|14|5|0|REDACTED (<11)|
20200402|MN|Goodhue County|9|REDACTED (<11)|5|4|0|REDACTED (<11)|23
20200402|MO|Camden County|18|REDACTED (<11)|14|19|1|REDACTED (<11)|11
20200402|MO|Taney County|18|REDACTED (<11)|14|2|0|REDACTED (<11)|
20200402|MO|Marion County|8|REDACTED (<11)|4|1|0|REDACTED (<11)|
20200402|MO|Howell County|16|REDACTED (<11)|12|1|0|REDACTED (<11)|
20200402|MS|Lincoln County|5|REDACTED (<11)|1|14|0|REDACTED (<11)|7
20200402|MS|Sunflower County|12|REDACTED (<11)|8|12|0|REDACTED (<11)|20
20200402|MS|Lowndes County|18|REDACTED (<11)|14|10|0|REDACTED (<11)|
20200402|MS|Alcorn County|24|REDACTED (<11)|20|3|0|REDACTED (<11)|26
20200402|MT|Gallatin County|9|REDACTED (<11)|5|93|3|REDACTED (<11)|3
20200402|NC|Davidson County|29|REDACTED (<11)|25|35|1|REDACTED (<11)|13
20200402|NC|Randolph County|12|REDACTED (<11)|8|19|1|REDACTED (<11)|14
20200402|NC|Harnett County|32|REDACTED (<11)|28|19|1|REDACTED (<11)|
20200402|NC|Brunswick County|23|REDACTED (<11)|19|19|1|REDACTED (<11)|
20200402|NC|Lincoln County|10|REDACTED (<11)|6|8|0|REDACTED (<11)|13
20200402|NC|Pasquotank County|10|REDACTED (<11)|6|7|0|REDACTED (<11)|13
20200402|NC|Stanly County|10|REDACTED (<11)|6|5|0|REDACTED (<11)|23
20200402|NC|Wilkes County|8|REDACTED (<11)|4|4|0|REDACTED (<11)|
20200402|NC|Edgecombe County|15|REDACTED (<11)|11|4|0|REDACTED (<11)|15
20200402|NC|Surry County|24|REDACTED (<11)|20|2|0|REDACTED (<11)|
20200402|ND|Ward County|71|REDACTED (<11)|67|13|0|REDACTED (<11)|
20200402|NE|Scotts Bluff County|22|REDACTED (<11)|18|3|0|REDACTED (<11)|15
20200402|NH|Carroll County|8|REDACTED (<11)|4|14|0|REDACTED (<11)|24
20200402|NH|Cheshire County|27|REDACTED (<11)|23|8|0|REDACTED (<11)|20
20200402|NM|Eddy County|18|REDACTED (<11)|14|4|0|REDACTED (<11)|
20200402|NM|Lea County|12|REDACTED (<11)|8|2|0|REDACTED (<11)|
20200402|NY|Madison County|10|REDACTED (<11)|6|77|2|REDACTED (<11)|4
20200402|NY|Warren County|24|REDACTED (<11)|20|19|1|REDACTED (<11)|19
20200402|NY|Franklin County|13|REDACTED (<11)|9|9|0|REDACTED (<11)|17
20200402|OH|Medina County|15|REDACTED (<11)|11|68|2|REDACTED (<11)|11
20200402|OH|Miami County|42|REDACTED (<11)|38|62|2|REDACTED (<11)|20
20200402|OH|Clermont County|16|REDACTED (<11)|12|14|0|REDACTED (<11)|
20200402|OH|Hancock County|25|REDACTED (<11)|21|8|0|REDACTED (<11)|21
20200402|OH|Clark County|42|REDACTED (<11)|38|7|0|REDACTED (<11)|
20200402|OH|Crawford County|9|REDACTED (<11)|5|6|0|REDACTED (<11)|15
20200402|OH|Erie County|58|REDACTED (<11)|54|5|0|REDACTED (<11)|
20200402|OH|Seneca County|9|REDACTED (<11)|5|4|0|REDACTED (<11)|21
20200402|OH|Highland County|8|REDACTED (<11)|4|3|0|REDACTED (<11)|25
20200402|OH|Ashland County|6|REDACTED (<11)|2|3|0|REDACTED (<11)|
20200402|OH|Guernsey County|11|REDACTED (<11)|7|1|0|REDACTED (<11)|
20200402|OK|Pontotoc County|25|REDACTED (<11)|21|5|0|REDACTED (<11)|28
20200402|OK|Custer County|8|REDACTED (<11)|4|5|0|REDACTED (<11)|29
20200402|OK|Pittsburg County|15|REDACTED (<11)|11|2|0|REDACTED (<11)|
20200402|OK|Carter County|17|REDACTED (<11)|13|1|0|REDACTED (<11)|
20200402|OR|Linn County|15|REDACTED (<11)|11|37|1|REDACTED (<11)|30
20200402|OR|Yamhill County|11|REDACTED (<11)|7|18|1|REDACTED (<11)|20
20200402|OR|Benton County|12|REDACTED (<11)|8|15|0|REDACTED (<11)|21
20200402|OR|Josephine County|12|REDACTED (<11)|8|12|0|REDACTED (<11)|16
20200402|OR|Wasco County|17|REDACTED (<11)|13|7|0|REDACTED (<11)|19
20200402|OR|Umatilla County|11|REDACTED (<11)|7|5|0|REDACTED (<11)|
20200402|OR|Lincoln County|8|REDACTED (<11)|4|4|0|REDACTED (<11)|13
20200402|OR|Clatsop County|8|REDACTED (<11)|4|3|0|REDACTED (<11)|
20200402|PA|Adams County|8|REDACTED (<11)|4|18|1|REDACTED (<11)|21
20200402|PA|Columbia County|22|REDACTED (<11)|18|11|0|REDACTED (<11)|20
20200402|PA|Crawford County|16|REDACTED (<11)|12|5|0|REDACTED (<11)|23
20200402|PA|Union County|12|REDACTED (<11)|8|4|0|REDACTED (<11)|30
20200402|PA|McKean County|10|REDACTED (<11)|6|1|0|REDACTED (<11)|
20200402|PA|Jefferson County|9|REDACTED (<11)|5|0|0|REDACTED (<11)|
20200402|SC|Lancaster County|20|REDACTED (<11)|16|26|1|REDACTED (<11)|21
20200402|SD|Brown County|14|REDACTED (<11)|10|6|0|REDACTED (<11)|25
20200402|TN|Robertson County|8|REDACTED (<11)|4|41|1|REDACTED (<11)|8
20200402|TN|Blount County|8|REDACTED (<11)|4|32|1|REDACTED (<11)|5
20200402|TN|Bradley County|27|REDACTED (<11)|23|18|1|REDACTED (<11)|18
20200402|TN|Campbell County|10|REDACTED (<11)|6|4|0|REDACTED (<11)|
20200402|TX|Matagorda County|9|REDACTED (<11)|5|32|1|REDACTED (<11)|8
20200402|TX|Cherokee County|10|REDACTED (<11)|6|5|0|REDACTED (<11)|13
20200402|TX|Wise County|36|REDACTED (<11)|32|3|0|REDACTED (<11)|16
20200402|TX|Hopkins County|14|REDACTED (<11)|10|3|0|REDACTED (<11)|25
20200402|TX|Caldwell County|10|REDACTED (<11)|6|1|0|REDACTED (<11)|
20200402|VA|Spotsylvania County|12|REDACTED (<11)|8|9|0|REDACTED (<11)|22
20200402|VA|Prince Edward County|8|REDACTED (<11)|4|2|0|REDACTED (<11)|
20200402|VT|Windsor County|9|REDACTED (<11)|5|20|1|REDACTED (<11)|23
